2.60,1263.00,460.00,-2.5,-81.45,430.8,1047,1162.22,503.89,-2.6,-82.49,448.1,959,0,0,0,0,0,0,0,0,0,0
2.65,1287.00,480.00,-2.5,-79.55,426.8,1069,1187.18,499.11,-2.5,-81.91,444.0,982,0,0,0,0,0,0,0,0,0,0
2.70,1311.00,480.00,-2.4,-76.24,423.0,1090,1211.94,495.29,-2.5,-80.77,439.9,1004,0,0,0,0,0,0,0,0,0,0
2.75,1334.00,460.00,-2.4,-78.61,419.1,1111,1236.35,488.23,-2.5,-80.34,435.9,1026,0,0,0,0,0,0,0,0,0,0
2.80,1360.00,520.00,-2.4,-76.24,415.3,1132,1261.08,494.58,-2.5,-79.52,431.9,1047,0,0,0,0,0,0,0,0,0,0
2.85,1384.00,480.00,-2.4,-76.24,411.5,1153,1285.67,491.67,-2.4,-78.86,428.0,1069,0,0,0,0,0,0,0,0,0,0
2.90,1406.00,440.00,-2.4,-76.24,407.7,1173,1309.73,481.34,-2.4,-78.34,424.1,1090,0,0,0,0,0,0,0,0,0,0
2.95,1428.00,440.00,-2.4,-75.76,403.9,1193,1333.39,473.07,-2.4,-77.82,420.2,1111,0,0,0,0,0,0,0,0,0,0
3.00,1450.00,440.00,-2.2,-71.98,400.3,1213,1356.71,466.46,-2.4,-76.65,416.4,1132,0,0,0,0,0,0,0,0,0,0
3.05,1473.00,460.00,-2.3,-73.40,396.6,1233,1379.97,465.16,-2.4,-76.00,412.6,1153,0,0,0,0,0,0,0,0,0,0
3.10,1496.00,460.00,-2.2,-72.45,393.0,1253,1403.17,464.13,-2.3,-75.29,408.8,1173,0,0,0,0,0,0,0,0,0,0
3.15,1518.00,440.00,-2.2,-70.08,389.5,1273,1426.14,459.30,-2.3,-74.25,405.1,1194,0,0,0,0,0,0,0,0,0,0
3.20,1540.00,440.00,-2.3,-73.87,385.8,1292,1448.91,455.44,-2.3,-74.17,401.4,1214,0,0,0,0,0,0,0,0,0,0
3.25,1560.00,400.00,-2.2,-71.50,382.2,1311,1471.13,444.36,-2.3,-73.64,397.7,1234,0,0,0,0,0,0,0,0,0,0
3.30,1583.00,460.00,-2.1,-68.66,378.8,1330,1493.50,447.48,-2.3,-72.64,394.1,1254,0,0,0,0,0,0,0,0,0,0
3.35,1605.00,440.00,-2.1,-67.24,375.4,1349,1515.80,445.99,-2.2,-71.56,390.5,1273,0,0,0,0,0,0,0,0,0,0
3.40,1625.00,400.00,-2.0,-65.82,372.1,1368,1537.64,436.79,-2.2,-70.42,387.0,1293,0,0,0,0,0,0,0,0,0,0
3.45,1646.00,420.00,-2.0,-64.40,368.9,1386,1559.31,433.43,-2.1,-69.21,383.5,1312,0,0,0,0,0,0,0,0,0,0
3.50,1668.00,440.00,-2.1,-67.24,365.5,1405,1581.05,434.75,-2.1,-68.82,380.1,1331,0,0,0,0,0,0,0,0,0,0
3.55,1689.00,420.00,-2.0,-64.40,362.3,1423,1602.64,431.80,-2.1,-67.93,376.7,1350,0,0,0,0,0,0,0,0,0,0
3.60,1709.00,400.00,-2.0,-64.87,359.1,1441,1623.91,425.44,-2.1,-67.32,373.3,1369,0,0,0,0,0,0,0,0,0,0
3.65,1729.00,400.00,-2.0,-65.35,355.8,1459,1644.93,420.35,-2.1,-66.93,370.0,1387,0,0,0,0,0,0,0,0,0,0
3.70,1748.00,380.00,-2.0,-64.87,352.6,1477,1665.54,412.28,-2.1,-66.52,366.6,1406,0,0,0,0,0,0,0,0,0,0
3.75,1769.00,420.00,-1.9,-62.03,349.5,1494,1686.24,413.82,-2.0,-65.62,363.3,1424,0,0,0,0,0,0,0,0,0,0
3.80,1787.00,360.00,-1.9,-61.56,346.4,1511,1706.39,403.06,-2.0,-64.81,360.1,1442,0,0,0,0,0,0,0,0,0,0
3.85,1808.00,420.00,-1.8,-59.19,343.4,1529,1726.71,406.45,-2.0,-63.68,356.9,1460,0,0,0,0,0,0,0,0,0,0
3.90,1827.00,380.00,-1.9,-61.56,340.3,1546,1746.77,401.16,-2.0,-63.26,353.8,1478,0,0,0,0,0,0,0,0,0,0
3.95,1846.00,380.00,-1.9,-61.56,337.3,1563,1766.61,396.93,-2.0,-62.92,350.6,1495,0,0,0,0,0,0,0,0,0,0
4.00,1865.00,380.00,-1.9,-59.66,334.3,1580,1786.29,393.54,-1.9,-62.27,347.5,1513,0,0,0,0,0,0,0,0,0,0
4.05,1884.00,380.00,-1.8,-59.19,331.3,1596,1805.83,390.83,-1.9,-61.65,344.4,1530,0,0,0,0,0,0,0,0,0,0
4.10,1905.00,420.00,-1.9,-60.61,328.3,1613,1825.67,396.67,-1.9,-61.44,341.3,1547,0,0,0,0,0,0,0,0,0,0
4.15,1923.00,360.00,-1.8,-58.72,325.4,1629,1845.13,389.33,-1.9,-60.90,338.3,1564,0,0,0,0,0,0,0,0,0,0
4.20,1941.00,360.00,-1.8,-58.72,322.4,1645,1864.31,383.47,-1.9,-60.46,335.3,1581,0,0,0,0,0,0,0,0,0,0
4.25,1960.00,380.00,-1.8,-56.82,319.6,1661,1883.45,382.77,-1.9,-59.74,332.3,1598,0,0,0,0,0,0,0,0,0,0
4.30,1978.00,360.00,-1.7,-54.93,316.8,1677,1902.36,378.22,-1.8,-58.77,329.4,1614,0,0,0,0,0,0,0,0,0,0
4.35,1997.00,380.00,-1.7,-55.40,314.1,1693,1921.29,378.57,-1.8,-58.10,326.4,1631,0,0,0,0,0,0,0,0,0,0
4.40,2015.00,360.00,-1.7,-54.93,311.3,1709,1940.03,374.86,-1.8,-57.47,323.6,1647,0,0,0,0,0,0,0,0,0,0
4.45,2033.00,360.00,-1.7,-53.51,308.6,1724,1958.62,371.89,-1.8,-56.67,320.7,1663,0,0,0,0,0,0,0,0,0,0
4.50,2051.00,360.00,-1.8,-57.30,305.8,1739,1977.10,369.51,-1.8,-56.80,317.9,1679,0,0,0,0,0,0,0,0,0,0
4.55,2068.00,340.00,-1.7,-55.88,303.0,1755,1995.28,363.61,-1.8,-56.61,315.1,1695,0,0,0,0,0,0,0,0,0,0
4.60,2085.00,340.00,-1.7,-54.93,300.2,1770,2013.22,358.89,-1.7,-56.28,312.3,1710,0,0,0,0,0,0,0,0,0,0
4.65,2102.00,340.00,-1.7,-53.98,297.5,1785,2030.98,355.11,-1.7,-55.82,309.5,1726,0,0,0,0,0,0,0,0,0,0
4.70,2119.00,340.00,-1.7,-54.93,294.8,1799,2048.58,352.09,-1.7,-55.64,306.7,1741,0,0,0,0,0,0,0,0,0,0
