9.974,1081.146,47.672,-11.295,83.745,0.029
10.024,1083.516,47.108,-11.264,83.744,0.029
10.074,1085.857,46.545,-11.231,83.721,0.03
10.124,1088.17,45.985,-11.198,83.677,0.03
10.174,1090.456,45.425,-11.166,83.613,0.031
10.224,1092.713,44.868,-11.137,83.532,0.032
10.274,1094.943,44.312,-11.106,83.438,0.032
10.324,1097.144,43.757,-11.074,83.332,0.033
10.374,1099.318,43.204,-11.045,83.214,0.033
10.424,1101.465,42.653,-11.014,83.087,0.033
10.474,1103.584,42.103,-10.984,82.951,0.033
10.524,1105.675,41.554,-10.959,82.806,0.033
10.574,1107.739,41.007,-10.938,82.659,0.033
10.624,1109.776,40.461,-10.91,82.519,0.033
10.674,1111.785,39.916,-10.877,82.387,0.033
10.724,1113.767,39.373,-10.851,82.258,0.033
10.774,1115.722,38.831,-10.825,82.134,0.033
10.824,1117.65,38.29,-10.798,82.017,0.033
10.874,1119.551,37.751,-10.771,81.906,0.032
10.924,1121.426,37.213,-10.748,81.803,0.032
10.974,1123.273,36.676,-10.721,81.708,0.031
11.024,1125.093,36.141,-10.697,81.622,0.03
11.074,1126.887,35.607,-10.676,81.546,0.03
11.124,1128.654,35.074,-10.638,81.483,0.029
11.174,1130.394,34.543,-10.603,81.421,0.029
11.224,1132.108,34.013,-10.581,81.348,0.03
11.274,1133.796,33.485,-10.561,81.265,0.03
11.324,1135.457,32.957,-10.532,81.177,0.03
11.374,1137.091,32.431,-10.506,81.079,0.031
11.424,1138.7,31.907,-10.485,80.966,0.031
11.474,1140.282,31.383,-10.463,80.842,0.031
11.524,1141.838,30.86,-10.444,80.704,0.032
11.574,1143.368,30.338,-10.428,80.556,0.032
11.624,1144.872,29.818,-10.407,80.403,0.033
11.674,1146.35,29.298,-10.386,80.245,0.033
11.724,1147.802,28.779,-10.368,80.081,0.033
11.774,1149.228,28.261,-10.345,79.914,0.033
11.824,1150.628,27.744,-10.321,79.74,0.033
11.874,1152.002,27.229,-10.305,79.556,0.033
11.924,1153.351,26.714,-10.291,79.364,0.033
11.974,1154.674,26.2,-10.276,79.168,0.033
12.024,1155.971,25.686,-10.251,78.97,0.033
12.074,1157.242,25.175,-10.228,78.766,0.033
12.124,1158.488,24.664,-10.216,78.551,0.033
12.174,1159.709,24.153,-10.205,78.329,0.033
12.224,1160.904,23.643,-10.185,78.105,0.033
12.274,1162.073,23.134,-10.165,77.875,0.033
12.324,1163.217,22.627,-10.15,77.638,0.033
12.374,1164.336,22.119,-10.135,77.393,0.033
12.424,1165.429,21.613,-10.118,77.143,0.033
12.474,1166.497,21.108,-10.098,76.884,0.033
12.524,1167.54,20.603,-10.083,76.614,0.033
12.574,1168.557,20.099,-10.067,76.333,0.033
12.624,1169.55,19.596,-10.052,76.04,0.033
12.674,1170.517,19.094,-10.039,75.734,0.033
12.724,1171.459,18.593,-10.023,75.416,0.033
12.774,1172.376,18.092,-10.006,75.086,0.033
12.824,1173.268,17.592,-9.991,74.74,0.033
12.874,1174.136,17.093,-9.975,74.378,0.033
12.924,1174.978,16.594,-9.961,73.998,0.033
12.974,1175.795,16.097,-9.949,73.6,0.033
13.024,1176.587,15.599,-9.944,73.185,0.033
13.074,1177.355,15.102,-9.943,72.755,0.033
13.124,1178.098,14.605,-9.933,72.316,0.033
13.174,1178.815,14.109,-9.922,71.87,0.033
13.224,1179.509,13.613,-9.917,71.415,0.034
13.274,1180.177,13.117,-9.908,70.954,0.034
13.324,1180.82,12.622,-9.898,70.489,0.034
13.374,1181.439,12.128,-9.884,70.019,0.034
13.424,1182.033,11.634,-9.873,69.542,0.034
13.474,1182.602,11.14,-9.868,69.058,0.034
13.524,1183.147,10.647,-9.853,68.567,0.034
13.574,1183.667,10.155,-9.835,68.069,0.034
13.624,1184.163,9.664,-9.825,67.56,0.034
13.674,1184.633,9.173,-9.813,67.04,0.035
13.724,1185.08,8.682,-9.797,66.508,0.035
13.774,1185.502,8.193,-9.785,65.962,0.035
13.824,1185.899,7.704,-9.773,65.403,0.035
13.874,1186.272,7.216,-9.755,64.829,0.035
13.924,1186.621,6.728,-9.745,64.241,0.035
13.974,1186.945,6.241,-9.742,63.638,0.036
14.024,1187.245,5.754,-9.729,63.022,0.036
14.074,1187.52,5.268,-9.708,62.393,0.036
14.124,1187.772,4.783,-9.679,61.751,0.036
14.174,1187.999,4.3,-9.65,61.095,0.036
14.224,1188.202,3.818,-9.633,60.427,0.036
14.274,1188.381,3.337,-9.618,59.752,0.036
14.324,1188.535,2.857,-9.595,59.077,0.037
14.374,1188.666,2.378,-9.557,58.407,0.037
14.424,1188.773,1.901,-9.513,57.747,0.037
14.474,1188.856,1.426,-9.493,57.105,0.037
14.524,1188.916,0.95,-9.692,56.483,0.037
14.574,1188.951,0.466,-9.682,55.873,0.037
14.624,1188.962,-0.018,-9.676,55.27,0.037
14.674,1188.949,-0.502,-9.669,54.676,0.037
14.679,1188.947,-0.552,-9.739,NaN,NaN
15.179,1187.454,-5.419,-9.734,NaN,NaN
15.679,1183.613,-9.945,-9.052,NaN,NaN
16.029,1179.67,-12.624,-7.667,NaN,NaN
16.331,1175.561,-14.591,-6.513,NaN,NaN
16.628,1170.98,-16.225,-5.498,NaN,NaN
16.935,1165.774,-17.619,-4.531,NaN,NaN
17.272,1159.638,-18.837,-3.618,NaN,NaN
17.657,1152.19,-19.893,-2.744,NaN,NaN
18.141,1142.321,-20.843,-1.961,NaN,NaN
18.641,1131.748,-21.448,-1.211,NaN,NaN
19.141,1120.933,-21.809,-0.721,NaN,NaN
19.641,1109.978,-22.013,-0.408,NaN,NaN
20.141,1098.943,-22.128,-0.23,NaN,NaN
20.641,1087.864,-22.188,-0.121,NaN,NaN
21.141,1076.762,-22.219,-0.062,NaN,NaN
21.641,1065.65,-22.231,-0.024,NaN,NaN
22.141,1054.534,-22.233,-0.004,NaN,NaN
22.641,1043.419,-22.228,0.009,NaN,NaN
23.141,1032.307,-22.219,0.017,NaN,NaN
23.641,1021.199,-22.21,0.018,NaN,NaN
24.141,1010.097,-22.2,0.021,NaN,NaN
24.641,999,-22.189,0.021,NaN,NaN
25.141,987.908,-22.178,0.023,NaN,NaN
25.641,976.822,-22.166,0.023,NaN,NaN
26.141,965.741,-22.155,0.024,NaN,NaN
26.641,954.667,-22.142,0.025,NaN,NaN
27.141,943.599,-22.13,0.025,NaN,NaN
27.641,932.537,-22.118,0.024,NaN,NaN
28.141,921.482,-22.106,0.024,NaN,NaN
28.641,910.432,-22.093,0.024,NaN,NaN
29.141,899.388,-22.081,0.024,NaN,NaN
29.641,888.35,-22.069,0.025,NaN,NaN
30.141,877.319,-22.057,0.025,NaN,NaN
30.641,866.294,-22.044,0.024,NaN,NaN
31.141,855.275,-22.033,0.024,NaN,NaN
31.641,844.261,-22.021,0.024,NaN,NaN
32.141,833.254,-22.008,0.025,NaN,NaN
32.641,822.253,-21.996,0.025,NaN,NaN
33.141,811.258,-21.984,0.024,NaN,NaN
33.641,800.269,-21.973,0.023,NaN,NaN
34.141,789.285,-21.961,0.023,NaN,NaN
34.641,778.308,-21.949,0.024,NaN,NaN
35.141,767.336,-21.937,0.023,NaN,NaN
35.641,756.37,-21.926,0.024,NaN,NaN
36.141,745.411,-21.913,0.025,NaN,NaN
36.641,734.457,-21.902,0.023,NaN,NaN
37.141,723.509,-21.89,0.023,NaN,NaN
37.641,712.567,-21.878,0.024,NaN,NaN
38.141,701.631,-21.867,0.023,NaN,NaN
38.641,690.7,-21.855,0.023,NaN,NaN
39.141,679.775,-21.844,0.023,NaN,NaN
39.641,668.856,-21.832,0.023,NaN,NaN
40.141,657.943,-21.821,0.023,NaN,NaN
40.641,647.036,-21.809,0.024,NaN,NaN
